id,is_relevant,sentiment_label,sentiment_score,reason
1qokwih,False,neutral,0.0,"The post discusses various non-listed third-party media glasses brands, not the specified consumer smart-glasses brands."
1qozo5q,False,neutral,0.0,"The post mentions Xreal but does not discuss the specified brands (Meta, Apple, Google, Snap, Xiaomi) in a substantive comparison."
1qqedc4,True,neutral,0.1,"Mentions Xreal and discusses the general trajectory of spatial computing, which is relevant."
1qqw0zj,False,neutral,0.1,"Mentions Google's past smart glasses but focuses on generic AR/VR hardware, not the specified brands."
1qumbui,True,neutral,0.1,"It discusses AR glasses (XReal) in the context of a design project, which is relevant to the topic."
1r08hre,True,neutral,0.1,"It discusses a specific competitor (Legion) and mentions Xreal, fitting the brand discussion criteria."
1r388r2,False,neutral,0.0,The post discusses general optical limitations (birdbath vs. prism) without mentioning specific consumer smart-glasses brands.
1r571c7,True,neutral,0.1,Compares Xreal glasses to Ray-Ban Meta (implied by RayNeos) and discusses AR limitations.
1r9fk7h,True,positive,0.7,"The post discusses hands-on testing with XREAL glasses, a relevant brand in the smart-glasses space."
1r9ggnz,True,positive,0.7,"The post discusses hands-on testing and comparison of XREAL glasses, a relevant brand."
1raavdx,True,positive,0.6,"The post specifically reviews the XReal 1S, which is one of the targeted consumer smart-glasses brands."
1rdu663,True,neutral,0.1,Discusses Xreal Airs and compares them to Ray-Ban Meta regarding features and usability.
1rgww3x,False,neutral,0.1,"Discusses RayNeo Air 4 Pro, but does not mention the specified consumer smart-glasses brands (Meta, Apple, Google, etc.)."
1rh8q9l,True,neutral,0.1,The post discusses XREAL glasses and compares them to other display technologies for productivity use.
1rkksk0,True,neutral,0.1,"The post discusses a comparison of various AR/AI glasses, explicitly mentioning 'xreal' and 'snap spectacles'."
1rpg1ub,False,neutral,0.0,"The post discusses Xreal vs. Viture, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1rpgar2,False,neutral,0.0,"The post discusses various non-listed XR brands (XREAL, VITURE, Lenovo) and does not mention Meta, Apple, Google, Snap, or Xiaomi."
1rpo036,False,neutral,0.0,The post discusses the general Chinese smart glasses market growth but does not mention any specific brands.
1rrmwv4,False,neutral,0.0,"The post focuses entirely on the Vizo x1 pro and general AR glasses, not the specified brands."
1rrslwh,True,neutral,0.1,"Discusses product differentiation among smart glass types, mentioning Xreal and Meta indirectly."
1rvewnd,True,neutral,0.1,The post specifically mentions XREAL glasses in the context of AR development resources.
1rvvzr1,True,negative,-0.6,The user is complaining specifically about the physical lens design and display area of the Xreal One Pros.
1rwc4xh,False,neutral,0.0,"The post discusses XReal and Rokid, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1rxb6ca,False,neutral,0.0,"The post discusses generic XR glasses (Rayneo, Viture, Xreal) but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1rxopev,True,positive,0.6,"The post directly discusses XREAL, a specific consumer smart-glasses brand, and its future products."
1ryyve7,True,neutral,0.1,The post directly compares and discusses different Xreal smart-glasses models for various use cases.
1s2tymt,False,neutral,0.0,"The post discusses Eyedaptic's product, not the specified consumer smart-glasses brands."
1s47zyf,True,positive,0.6,"It specifically mentions XREAL Air 2 Ultra, a consumer smart-glasses brand, in a positive proof-of-concept context."
1s59w6u,True,neutral,0.1,"The post discusses issues with Xreal models, a specific brand mentioned in the topic."
1s5bvk1,True,positive,0.8,"The post discusses the performance of the XREAL Beam Pro, a specific consumer smart-glasses brand."
1sahjxm,True,positive,0.7,"The post discusses XREAL, a specific consumer smart-glasses brand, and its market growth."
1scbyvz,True,neutral,0.0,"Compares two specific smart-glasses brands (XREAL vs VITURE), fitting the brand discussion criteria."
1sei0zp,False,neutral,0.0,"The post discusses ambient lighting for movies, not specific consumer smart-glasses brands."
1shj23t,True,negative,-0.4,"The post critiques the performance and limitations of the RayNeo X3 Pro, a specific smart-glasses brand."
1shn15o,True,neutral,0.1,"The post discusses XREAL's strategy to lower prices for their AR glasses, which is directly relevant."
1skjhyp,True,positive,0.6,"The post discusses the user experience with XREAL glasses, a relevant brand in the smart-glasses space."
1skyjfs,True,neutral,0.1,Discusses XREAL's market position and future potential against competitors.
1slw977,True,positive,0.6,Discusses SiC waveguide substrates relevant to Meta (Orion) and mentions RayNeo and XREAL.
1sq9bmt,False,neutral,0.0,"The post discusses various AR glasses but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi)."
1ssnry3,True,positive,0.9,"The post provides a detailed, positive review of the Xreal One Pro's new 3DoF update."
1svo2xq,True,neutral,0.1,"The post discusses using Xreal glasses for PC productivity, directly mentioning a relevant brand."
1sx2vfa,True,neutral,0.1,"Compares RayNeo and XREAL, two specific consumer smart-glasses brands."
1szi44o,True,neutral,0.1,"Compares Xreal models (Air vs. One Pro) against Viture Luma Ultras, discussing features and performance."
1t2o92w,True,neutral,0.1,The post specifically mentions Snap Spectacles and XREAL Aura in the context of upcoming smart glasses.
1nln430,True,neutral,0.1,Discusses Meta Ray-Ban and compares them to other brands like Xreal regarding smart glasses features.
1oqq6df,True,negative,-0.6,"The user discusses eye discomfort while using AR glasses, specifically mentioning Xreal, a relevant brand."
1rzxa44,True,neutral,0.0,The title directly names two specific consumer smart-glasses brands for comparison.
1jg54u1,False,neutral,0.0,"The post discusses using the Quest 3, not the specified consumer smart-glasses brands."
1krbad5,True,positive,0.6,"It specifically mentions XREAL, a key consumer smart-glasses brand, and discusses a significant product announcement."
1mmq0mr,True,neutral,0.1,Discusses the use cases and limitations of AR/XR glasses from Google and Apple.
1pc1ovo,True,neutral,0.1,"Mentions Xreal, a specific smart-glasses brand, discussing a new product debut."
1iw04m5,True,neutral,0.1,"The post mentions specific smart-glasses brands (Snap Spectacles, Xreal) in the context of an AR project showcase."
1j9z9p6,True,positive,0.6,The user discusses the potential of smart glasses and specifically mentions Snap Spectacles' app availability.
1hr7s62,True,negative,-0.7,The user is detailing significant technical issues and disappointment with their XReal smart glasses.
1hraeco,True,neutral,0.1,"The post discusses the Xreal One, a specific consumer smart-glasses brand, comparing it to older models."
1hro0g2,True,neutral,0.0,The post discusses technical issues while developing an app for Xreal smart glasses.
1hrq9th,True,negative,-0.8,The post is a negative review comparing the performance of the XReal Beam Pro against other devices.
1hruooo,True,neutral,0.1,"It discusses the Xreal brand and its functionality with an iPhone, fitting the brand focus."
1hrxz0f,True,positive,0.7,"The post discusses using Xreal One glasses in a setup, showing interest in the product."
1hrycjc,True,neutral,0.1,"The post specifically discusses Xreal glasses for display functionality, fitting the brand focus."
1hs4mii,True,neutral,0.0,The post directly compares specific smart-glasses brands (Xreal One vs Xreal Air 2 Ultra).
1hsuwwz,True,negative,-0.4,The post discusses a specific issue with the XREAL One and its accessories being discontinued.
1hsvruw,True,neutral,0.1,"The post specifically discusses the XREAL One and the Beam Pro, which are relevant smart-glasses products."
1hsxr7j,True,neutral,0.1,"The user is actively seeking recommendations for AR glasses, specifically mentioning Xreal models."
1ht27c8,True,positive,0.6,Directly compares and praises the XREAL One smart glasses against a competitor.
1ht4uwh,True,neutral,0.1,"The post specifically discusses using the Xreal One smart glasses for coding, which is a direct brand discussion."
1htd8cv,True,neutral,0.1,Discusses testing Xreal glasses and compatibility with other brands for mirroring.
1hteggs,True,negative,-0.3,"The user is comparing Xreal models, noting issues with image clarity and blurriness on the newer model."
1hth1rt,True,neutral,0.1,The post specifically discusses using Xreal glasses as a potential replacement for a portable monitor for professional editing.
1hti31n,True,neutral,0.0,The post specifically discusses the Xreal ONE PRO and its use with prescription lenses.
1htichv,True,negative,-0.7,"The post discusses specific visual issues with XREAL Air glasses, a relevant brand."
1htif4b,True,negative,-0.7,"The post discusses specific visual issues with XREAL Air glasses, a relevant brand."
1htjd0l,True,neutral,0.1,"Mentions Xreal and compares it to another device, fitting the brand discussion criteria."
1htk9zs,True,negative,-0.3,"The post discusses a technical issue using Xreal glasses with an app, indicating a negative user experience."
1htrv4m,True,neutral,0.1,Discusses specific accessories and compatibility issues related to Xreal smart glasses.
1htyt4x,True,negative,-0.6,The post discusses technical issues with the XReal Air smart glasses.
1hu5lwy,True,neutral,0.1,"Discusses specific Xreal smart-glasses models (X-One, One Pro) and features."
1hu8sv0,True,neutral,0.1,It specifically mentions Xreal and discusses a feature request for their smart glasses.
1hu9s1w,True,neutral,0.1,"The post discusses technical issues with XREAL smart glasses, a relevant brand."
1hugynh,True,neutral,0.1,Discusses a specific smart-glasses brand (Xreal) and technical connection issues.
1huikch,True,negative,-0.3,"The post discusses a negative health issue related to using Xreal Airs, a specific brand."
1huna42,True,negative,-0.6,The user discusses multiple negative experiences and frustrations with Xreal smart glasses and accessories.
1huy2wj,True,neutral,0.1,The post discusses compatibility and features of specific Xreal smart-glasses models.
1hv9823,True,negative,-0.7,"The post discusses a warranty denial for a specific consumer smart-glasses brand, Xreal."
1hv9a31,True,negative,-0.7,"The post discusses a warranty issue with Xreal smart glasses, focusing on product quality and customer service."
1hvcx7b,True,negative,-0.5,"The post discusses a technical issue with Xreal Air glasses, a specific brand in the topic."
1hvprcr,True,neutral,0.1,"The post discusses the Xreal glasses, a specific brand in the topic of consumer smart glasses."
1hvvtjw,True,positive,0.5,"The post specifically mentions and discusses the Xreal glasses, which is a target brand."
1hvzaej,True,neutral,0.1,"The post discusses the Xreal Air 2 Pro and Beam, which are specific consumer smart-glasses brands."
1hwebii,True,positive,0.6,The post specifically discusses the XREAL Puck and its potential compatibility with other Xreal models.
1hwipas,True,negative,-0.4,"The post discusses issues with Xreal smart glasses, focusing on clarity and comfort problems."
1hwmae6,True,positive,0.6,"The post provides a detailed, positive review of the Xreal smart glasses for a specific work use case."
1hwtle7,True,positive,0.6,The post specifically discusses the Xreal smart glasses and its functionality.
1hx00rh,True,positive,0.7,"The post specifically discusses accessories for Xreal glasses, a listed brand."
1hx0wx0,True,neutral,0.1,The post specifically discusses using Xreal glasses for a multi-screen setup with an Android phone.
1hx4wbs,True,neutral,0.1,The post specifically discusses the Xreal glasses and their functionality with gaming setups.
1hx9ife,True,neutral,0.0,The post specifically discusses Xreal smart glasses models and compatibility.
1hx9zjl,True,positive,0.7,"The post provides a detailed, positive review and comparison of the XReal One smart glasses for work."
1hxb4rj,False,neutral,0.0,"The post discusses a medical application of Xreal glasses for glaucoma, not a consumer product comparison or discussion."
1hxd1xv,True,negative,-0.6,The user is providing a detailed negative review and technical critique of the Xreal Ones smart glasses.
1hximds,True,neutral,0.1,The post discusses a technical issue with the Xreal One smart glasses.
1hxn010,True,neutral,0.1,"The post specifically asks for accessories for Xreal smart glasses, directly engaging with a listed brand."
1hycloi,True,neutral,0.1,The post specifically discusses the Xreal One glasses and their functionality/content.
1hyd2ws,False,neutral,0.0,"The post discusses Anbernic devices and general display issues, not the specified consumer smart-glasses brands."
1hyeaax,True,positive,0.6,"The post discusses using Xreal Ones smart glasses with Samsung Dex, providing a helpful workaround."
1hyfeop,True,neutral,0.0,"The post links to a review of Xreal One Pro, which is a relevant brand in the smart-glasses space."
1hyg2mb,True,neutral,0.1,"The post discusses the Xreal Beam Pro, a specific consumer smart-glasses brand, in the context of its features."
1hykxj4,True,positive,0.6,"The post specifically discusses feature requests for XREAL One glasses, a relevant brand."
1hyrwtw,True,neutral,0.0,The post specifically asks for advice on purchasing an Xreal smart-glasses model.
1hyu6e7,True,neutral,0.0,The post mentions Xreal glasses in the context of a technical question about compatibility.
1hyww61,True,neutral,0.0,"The post discusses the Xreal Pro, a specific smart-glasses brand, comparing display types."
1hz0qqq,True,neutral,0.1,The post provides detailed impressions and technical information about the XREAL One Pro smart glasses.
1hz4dmp,True,neutral,0.1,"Discusses Xreal models and compares them to other AR glasses, though it doesn't mention Meta, Apple, Google, Snap, or Xiaomi."
1hzdxip,False,neutral,0.0,"The post discusses Xreal glasses and a specific dock, but lacks substantive discussion of the listed consumer smart-glasses brands."
1hzjabg,True,neutral,0.1,"The post discusses the Xreal smart glasses experience, including initial impressions and functionality."
1hzjth6,True,positive,0.6,"The post specifically discusses the features (6DoF) of the Xreal One Pro, a relevant brand."
1hzn00n,True,negative,-0.5,The post discusses technical issues with viewing 3D SBS videos on XReal glasses compared to other devices/brands.
1hzn3ad,True,negative,-0.6,The post specifically criticizes Xreal's ecosystem lock-in and pricing strategy regarding their smart glasses.
1hzswxk,True,neutral,0.0,"The post specifically mentions 'xreal hub,' which is a relevant brand/product in the topic."
1hzylpk,True,neutral,0.1,"The post discusses a specific issue with Xreal glasses functionality, directly engaging with a listed brand."
1i0augu,True,negative,-0.4,"The post discusses specific issues (reflections, comfort) with prescription lenses for the Xreal Air."
1i0b4qk,True,positive,0.6,"The post discusses a firmware update for XREAL One, a specific consumer smart-glasses brand."
1i0d7l9,True,neutral,0.1,The post specifically discusses the Xreal brand of smart glasses and accessories.
1i0kmc0,False,neutral,0.0,"The post focuses on XReal One and Rokid, not the specified consumer smart-glasses brands."
1i0lx0r,True,positive,0.7,"The post specifically reviews the XReal One, which is one of the targeted consumer smart-glasses brands."
1i0qb52,True,neutral,0.0,"The post mentions a specific brand (Xreal) of smart glasses, fitting the topic criteria."
1i0zmpw,True,negative,-0.7,"The user is having significant technical issues with Xreal glasses, expressing frustration."
1i1099f,True,positive,0.6,"The user specifically praises the Xreal One glasses, which is a relevant brand."
1i1286p,True,neutral,0.1,The post specifically discusses the Xreal Air 2 Pro and its potential applications for gaming and productivity.
1i13inw,True,neutral,0.0,The post specifically discusses the Xreal One smart-glasses and their functionality.
1i15ovy,False,neutral,0.0,"The post discusses display technology (PPI, dual screens) in general, not specific consumer smart-glasses brands."
1i1bm5v,True,negative,-0.5,The post discusses a technical compatibility issue with the Xreal One smart glasses and a Google Pixel 7 Pro.
1i1fx9x,True,neutral,0.1,Discusses Xreal glasses and their compatibility with a related accessory (Rokid Station 2).
1i1j3y9,True,neutral,0.0,The post specifically discusses installing an insert for the Xreal One smart glasses.
1i1wbil,True,negative,-0.5,The post discusses a technical issue with Xreal smart glasses after a firmware update.
1i1zuxx,True,neutral,0.1,The post specifically discusses setting up XREAL smart glasses for a laptop user scenario.
1i27lnz,True,negative,-0.6,The post discusses a negative purchasing experience with a specific smart-glasses brand (Xreal).
1i2g4qt,True,neutral,0.1,"Mentions Xreal glasses, which is a relevant brand, but the post is primarily a technical support request."
1i2iewd,False,neutral,0.0,"The post is about USB-C to HDMI hubs, not consumer smart-glasses brands."
1i2mrvn,True,negative,-0.5,"The post specifically asks about firmware updates for the Xreal Air 2 Ultra, a relevant brand."
1i2rw7n,True,negative,-0.7,The post heavily discusses XReal's strategy and perceived abandonment of its user base.
1i2rzzx,True,neutral,0.1,The post specifically discusses the Xreal One Pro and its compatibility with other devices.
1i2tw7b,True,positive,0.7,"The user discusses the Xreal Air, a specific smart-glasses brand, and compares its performance."
1i2z72i,True,negative,-0.4,"The user is experiencing technical issues (crashing, interference) with their XReal glasses."
1i2zzef,True,neutral,0.0,The post specifically discusses and compares two models from the Xreal smart-glasses brand.
1i340m8,True,neutral,0.1,"The post specifically discusses the Xreal air glasses, a relevant consumer smart-glasses brand."
1i34deg,True,neutral,0.1,The post specifically mentions Xreal glasses in the context of a technical setup issue.
1i35f15,True,negative,-0.3,The post critiques a specific feature (buttons) of the Xreal One smart glasses.
1i37b28,True,neutral,0.1,"The post specifically discusses the Xreal one pro, a relevant smart-glasses brand."
1i3baaf,True,positive,0.7,"The post specifically discusses using AI with Xreal glasses, a listed brand."
1i3h7j2,False,neutral,0.0,"The post discusses technical issues with Xreal Nebula and Airs, not consumer smart-glasses brands."
1i3k2ba,False,neutral,0.0,"The post discusses remote access software for a Mac, not specific consumer smart-glasses brands."
1i3rxz9,True,positive,0.6,"The post specifically discusses the Xreal One, a consumer smart-glasses brand."
1i42rec,True,neutral,0.0,"The post specifically discusses updating the Xreal 2 Pro glasses, which is a relevant brand."
1i4ampx,True,neutral,0.1,Compares two specific smart-glasses brands (Nreal/Xreal) regarding text clarity for reading.
1i4bt88,True,neutral,0.0,The post specifically discusses the Xreal ecosystem's capabilities regarding 3D playback.
1i4facn,True,positive,0.6,The post specifically mentions and uses the 'Xreal' brand in the context of a smart-glasses setup.
1i4gaxw,False,neutral,0.0,"The post discusses Chromecast and XREAL adapters, but lacks substantive discussion or comparison of the specified consumer smart-glasses brands."
1i4l0em,True,neutral,0.1,"The post specifically discusses the Xreal One, a relevant consumer smart-glasses brand, focusing on user experience."
1i4mrwl,True,negative,-0.6,The post discusses technical issues with Xreal smart glasses and their hubs.
1i4o119,True,neutral,0.1,"The post specifically discusses setting up Xreal ONE glasses, a relevant brand in the smart-glasses space."
1i4ozoi,True,neutral,0.1,The post discusses specific XREAL smart-glasses models and their compatibility with other devices.
1i4xtok,True,negative,-0.5,The post discusses a specific technical flaw (color banding) in the Xreal One smart glasses.
1i4ykl1,True,neutral,0.1,The post directly compares two specific smart-glasses brands/models (Xreal Air 2 Pro vs Xreal Ones).
1i52xix,True,neutral,0.1,The post discusses using XReal AR Glasses for a specific aviation technology project.
1i53c2m,True,neutral,0.0,The post specifically asks for physical dimensions of the Xreal smart-glasses.
1i54k57,True,neutral,0.1,"The post specifically discusses the Xreal One Pro, a consumer smart-glasses brand."
1i58wae,True,neutral,0.1,The post specifically mentions and discusses the Xreal One smart glasses.
1i5h3p8,True,negative,-0.8,The post discusses a specific malfunction with Xreal One smart glasses after a firmware update.
1i5ka11,True,positive,0.6,The post provides a direct comparison and discussion of XREAL smart-glasses models.
1i5un14,True,neutral,0.1,"The post specifically discusses the long-term safety of Xreal AR glasses, fitting the brand criteria."
1i5uv9l,True,neutral,0.0,The post specifically discusses the XREAL One/One Pro and the availability of prescription lenses.
1i606jx,True,neutral,0.0,The post specifically discusses maintenance/parts for the Xreal One smart-glasses.
1i64sp3,True,neutral,0.1,"The post specifically discusses the Xreal One, a consumer smart-glasses brand, in the context of a use case."
1i69pcu,True,neutral,0.1,Discusses a specific consumer smart-glasses brand (XREAL) and user experience concerns.
1i6aqhy,True,negative,-0.3,The post discusses a specific technical flaw (warping screen) with the Xreal One smart glasses.
1i6ff2o,True,negative,-0.6,The post specifically discusses a technical bug with the Xreal Air 2 Ultra smart glasses.
1i6ie7p,False,neutral,0.0,"The post discusses Bose and Xreal, but the focus is on a specific branding discrepancy, not a substantive comparison or discussion of the core brands."
1i6j9bp,True,negative,-0.3,"The post discusses a technical issue with Xreal One smart glasses, indicating dissatisfaction with the product's performance."
1i6mvm4,True,neutral,0.0,The post is a technical discussion comparing display specs of XREAL smart glasses models.
1i6u1te,True,neutral,0.1,"The post discusses connecting XREAL smart glasses to older Apple devices, which is a specific brand discussion."
1i6u4je,True,neutral,0.1,The post specifically mentions and seeks interaction regarding the Xreal smart-glasses.
1i6z1rq,False,neutral,0.0,"The post discusses Nintendo Switch 2 and Xreal One compatibility, not consumer smart-glasses brands."
1i7294v,True,negative,-0.3,"The post discusses technical issues when combining Xreal glasses with another device, indicating a negative user experience."
1i7550w,True,neutral,0.1,"The post discusses using Xreal Air 2 glasses with Samsung Dex, directly engaging with a specified brand."
1i767bt,True,negative,-0.7,The user is detailing multiple technical and physical issues with their Xreal ONE smart glasses.
1i7jfoe,False,neutral,0.0,"The post is about choosing a cheap phone for use with Xreal glasses, not a substantive discussion of the smart-glasses brands themselves."
1i7no6p,True,negative,-0.5,The post discusses technical issues with the Xreal One smart glasses.
1i7vz3l,True,negative,-0.3,The user is discussing a functional limitation of the Xreal smart glasses.
1i82ieg,True,negative,-0.7,The post mentions a specific smart-glasses brand (Xreal) but details a negative delivery error.
1i848fq,True,negative,-0.5,The post specifically mentions Xreal glasses and warns about ordering them from Amazon UK.
1i848jr,True,neutral,0.1,The post specifically discusses the Xreal One and its compatibility with gaming consoles.
1i8626c,True,neutral,0.1,"It directly compares Apple's spatial video content with Xreal glasses, engaging with specific brands."
1i8c02q,True,negative,-0.3,The user is expressing dissatisfaction with the feature set and updates for their Xreal glasses.
1i8caib,False,neutral,0.0,"The post is about finding a power bank for Xreal glasses, not a substantive discussion or comparison of smart-glasses brands."
1i8cs9r,True,neutral,0.0,"The post specifically mentions Xreal glasses, which is one of the targeted brands."
1i8n8vx,True,positive,0.6,The user explicitly mentions owning and loving the XREAL One smart glasses.
1i8rs4x,True,neutral,0.1,The post directly discusses upgrading and using prescription lenses with Xreal smart glasses.
1i8uhvk,True,neutral,0.1,The post specifically asks for advice on purchasing XREAL smart glasses.
1i96758,True,neutral,0.1,"Compares a new product (Asus) to Xreal One Pro, fitting the brand comparison criteria."
1i971rj,True,negative,-0.7,The user is expressing significant disappointment and concerns about the Xreal One Pro's performance and reliability.
1i9j9i2,True,negative,-0.3,The post discusses a specific smart-glasses brand (Xreal) and a technical issue with its multi-display capability.
1i9r1ji,True,neutral,0.1,The post specifically discusses using XREAL glasses with iOS devices for streaming services.
1ia12c3,True,negative,-0.5,"The post discusses a technical issue with the Xreal smart glasses, indicating user dissatisfaction."
1ia1num,True,negative,-0.4,The post discusses a technical issue (laptop overheating) while using Xreal smart glasses.
1ia5mlx,True,positive,0.8,The post extensively discusses and compares the performance of XREAL smart glasses in use.
1ia8ag4,True,positive,0.7,"The post extensively discusses using XREAL glasses with various setups, comparing experiences."
1ia8iy3,True,neutral,0.1,The post specifically discusses purchasing and using Xreal smart glasses.
1iaa1jf,True,neutral,0.1,"The post specifically discusses the Xreal One, a consumer smart-glasses brand, in the context of purchasing advice."
1iaecw9,True,negative,-0.3,The post discusses a specific smart-glasses brand (XREAL) and a technical issue with its functionality.
1iafx5e,True,neutral,0.0,The post discusses compatibility between two specific smart-glasses brands: Nreal Air and Xreal One Pro.
1ial4t4,True,negative,-0.6,The post discusses issues with Xreal Air 2 Pro cables and customer service experience.
1ianfa8,False,neutral,0.0,"The post discusses XREAL glasses but focuses on Xbox/DVD compatibility, not the specified smart-glasses brands."
1iaoljx,True,neutral,0.0,"The post specifically mentions XREAL, one of the targeted consumer smart-glasses brands."
1iaqzmg,True,neutral,0.1,The post specifically mentions Xreal glasses and seeks advice on compatible apps for use with an iPhone.
1iarklj,False,neutral,0.0,"The post discusses XReal vs Viture, but Viture is not one of the specified target brands."
1iay0i7,True,neutral,0.1,"Mentions Xreal and discusses the need for trial frames, directly relating to consumer smart-glasses."
1ibammr,True,neutral,0.1,"The post discusses a feature request for the Xreal Beam Pro, a specific smart-glasses brand."
1ibe477,True,neutral,0.1,Discusses a specific feature (Anchor mode) and technical issue with the Xreal smart glasses.
1ibj10p,False,neutral,0.0,"The post discusses Xreal and Viture, but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1icu00s,True,neutral,0.0,"The post specifically asks about the Xreal One Pro glasses, which is a relevant brand."
1id2swy,True,neutral,0.1,"The post discusses the XReal One Pro, a specific consumer smart-glasses brand, seeking advice."
1id8n3o,True,neutral,0.1,"The post specifically discusses connecting the XREAL One smart glasses to a PS5, focusing on hardware compatibility."
1idgpgk,True,neutral,0.1,"The post discusses Xreal, comparing it to Meta Quest, which is relevant to consumer smart-glasses brands."
1idzpwk,True,positive,0.7,"The post reviews Xreal One, a specific consumer smart-glasses brand, comparing it favorably."
1ie0lvv,True,neutral,0.1,The post discusses specific smart-glasses brands (Xreal) and their features/issues.
1iebzwy,True,neutral,0.1,The post specifically discusses modifications and accessories for Xreal smart glasses.
1iec7o1,True,neutral,0.1,"The post specifically discusses the Xreal Air 2 and Xreal One, which are relevant brands."
1iefhfq,True,neutral,0.1,The post specifically discusses purchasing the Xreal One smart glasses in Canada.
1if4tjw,True,neutral,0.1,The post specifically discusses the Xreal smart glasses and their use with prescription lenses.
1ifbh2r,True,negative,-0.3,The post discusses a specific hardware issue with the Xreal One smart glasses.
1ifjo6k,True,neutral,0.1,"The post discusses using Xreal Air 2 Pros with the Beam Pro, a specific smart-glasses brand."
1ifs453,False,neutral,0.0,"The post discusses using Xreal glasses with a Boox e-reader, not a substantive comparison or discussion of consumer smart-glasses brands."
1ifugwp,True,neutral,0.0,The post specifically mentions and asks about the Xreal brand of smart glasses.
1ig0s75,True,neutral,0.1,"The post discusses and compares Xreal glasses against Viture Pro XR, fitting the brand focus."
1ig4cf1,True,neutral,0.0,The post specifically asks about purchasing/trying Xreal smart glasses in a specific location.
1igyglz,False,neutral,0.0,The post discusses 'Air 2 Ultras' and 'Ones' without mentioning any of the specified consumer smart-glasses brands.
1igyn1o,True,positive,0.7,The post discusses specific technical capabilities of the Xreal One smart glasses regarding 3D content.
1igyvxp,True,positive,0.7,The post discusses the technical capabilities of the Xreal One smart glasses regarding 3D mode compatibility.
1ih490j,True,neutral,0.0,"The post specifically discusses the XREAL One AR Glasses, a relevant brand in the topic."
1ihc9b5,True,negative,-0.4,The user is discussing negative visual quality issues with the Xreal smart glasses.
1ihcw1v,True,neutral,0.1,"The post discusses specific issues with the Xreal smart-glasses, a relevant brand."
1ihe3uj,True,neutral,0.1,The post discusses a specific smart-glasses brand (Xreal) and seeks advice on model comparison.
1ihi8nm,True,neutral,0.1,"The post specifically discusses the Xreal One Pro, a relevant smart-glasses brand."
1ihpiy7,True,neutral,0.1,"The post discusses using Xreal One glasses with a PS5 adapter, directly mentioning a relevant brand."
1ihykgf,True,neutral,0.1,"The post specifically discusses the Xreal One/Pro, a relevant brand in the topic."
1ii3sul,True,positive,0.6,The post specifically discusses using XREAL One glasses with an iPhone for a specific use case.
1ii4tm2,True,neutral,0.1,The user is comparing Xreal models and deciding between the 'One' and 'One Pro' for specific use cases.
1ii552c,True,negative,-0.5,"The post discusses a technical issue with the Xreal smart glasses, which is a relevant brand."
1ii57ff,True,neutral,0.1,"The post specifically discusses configuration issues with Xreal smart glasses, a relevant brand."
1iiafo7,True,negative,-0.7,The post discusses a technical connection problem with the Xreal One smart glasses.
1iib8dy,True,neutral,0.1,The post discusses technical issues with Xreal glasses connecting to an iPhone 12.
1iibk03,True,neutral,0.1,The post discusses future product roadmaps and hardware specifications for Xreal smart glasses.
1iiczs9,False,neutral,0.0,"The post discusses technical issues with an Xreal device and an HDMI adapter, not brand comparison or features."
1iipzv2,True,negative,-0.3,"The post discusses a technical issue with Xreal One glasses, indicating a negative user experience."
1iivnl2,True,positive,0.6,The user specifically discusses features they want implemented on XREAL One/One Pro products.
1ij0b9o,True,negative,-0.7,The post is a negative review/complaint about a specific smart-glasses brand (Xreal).
1ij4564,True,neutral,0.1,The post discusses specific XREAL smart-glasses models and their features for media consumption.
1ijmrc1,True,negative,-0.6,The post discusses specific technical issues with the Xreal One smart glasses.
1ijpoie,True,negative,-0.5,The post discusses a technical issue with the Xreal One smart glasses and an adapter.
1ijuvu9,True,positive,0.8,The post provides a positive review and impressions of the Xreal One smart glasses.
1ijxut3,True,negative,-0.6,The post discusses a functional issue with Xreal One glasses and its compatibility with existing apps.
1ik9pd3,True,neutral,0.1,It specifically mentions and discusses the Xreal glasses and their adjustable focal distance.
1ikhboo,True,negative,-0.3,"The post discusses a technical issue with Xreal One smart glasses, indicating a negative user experience."
1ikmto9,True,neutral,0.1,The post specifically discusses the Xreal One glasses and their potential use cases.
1ikojox,True,neutral,0.0,"The post mentions 'xreal' glasses, which is one of the specified brands, in a technical support context."
1ikonoe,True,negative,-0.6,The user is discussing negative experiences (eye strain) with the Xreal One smart glasses.
1ikpmo3,True,negative,-0.6,"The post specifically discusses issues with Xreal air glasses, a brand of interest."
1il1c1b,True,neutral,0.1,The post specifically discusses the XREAL glasses and their use in relation to vision correction.
1iljpre,True,negative,-0.5,The post discusses a quality issue (scratch/lint) with Xreal smart glasses.
1im4b55,True,negative,-0.5,"The title warns against buying XREAL glasses, indicating a negative sentiment toward the product."
1im7l7q,True,neutral,0.1,The post discusses purchasing and shipping options for XREAL smart glasses models.
1imay4i,True,neutral,0.0,"The post specifically asks about XREAL glasses with an internal battery, directly addressing a relevant brand."
